Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT4,NO,19/03/2016 11:00,60.40000,ug m-3,R
CT4,NO,19/03/2016 12:00,54.00000,ug m-3,R
CT4,NO,19/03/2016 13:00,63.00000,ug m-3,R
CT4,NO,19/03/2016 14:00,43.40000,ug m-3,R
CT4,NO,19/03/2016 15:00,12.80000,ug m-3,R
CT4,NO,19/03/2016 16:00,43.10000,ug m-3,R
CT4,NO,19/03/2016 17:00,52.20000,ug m-3,R
CT4,NO,19/03/2016 18:00,63.30000,ug m-3,R
CT4,NO,19/03/2016 19:00,75.00000,ug m-3,R
CT4,NO,19/03/2016 20:00,47.00000,ug m-3,R
CT4,NO,19/03/2016 21:00,62.40000,ug m-3,R
CT4,NO,19/03/2016 22:00,107.40000,ug m-3,R
CT4,NO,19/03/2016 23:00,52.10000,ug m-3,R
CT4,NO,20/03/2016 00:00,43.90000,ug m-3,R
CT4,NO,20/03/2016 01:00,15.40000,ug m-3,R
CT4,NO,20/03/2016 02:00,14.50000,ug m-3,R
CT4,NO,20/03/2016 03:00,14.80000,ug m-3,R
CT4,NO,20/03/2016 04:00,14.70000,ug m-3,R
CT4,NO,20/03/2016 05:00,9.00000,ug m-3,R
CT4,NO,20/03/2016 06:00,6.40000,ug m-3,R
CT4,NO,20/03/2016 07:00,24.80000,ug m-3,R
CT4,NO,20/03/2016 08:00,32.40000,ug m-3,R
CT4,NO,20/03/2016 09:00,35.80000,ug m-3,R
CT4,NO,20/03/2016 10:00,51.40000,ug m-3,R
CT4,NO,20/03/2016 11:00,57.70000,ug m-3,R
CT4,NO,20/03/2016 12:00,49.00000,ug m-3,R
CT4,NO,20/03/2016 13:00,69.40000,ug m-3,R
CT4,NO,20/03/2016 14:00,53.50000,ug m-3,R
CT4,NO,20/03/2016 15:00,65.00000,ug m-3,R
CT4,NO,20/03/2016 16:00,47.60000,ug m-3,R
CT4,NO,20/03/2016 17:00,51.30000,ug m-3,R
CT4,NO,20/03/2016 18:00,78.80000,ug m-3,R
CT4,NO,20/03/2016 19:00,43.10000,ug m-3,R
CT4,NO,20/03/2016 20:00,62.90000,ug m-3,R
CT4,NO,20/03/2016 21:00,112.70000,ug m-3,R
CT4,NO,20/03/2016 22:00,84.20000,ug m-3,R
CT4,NO,20/03/2016 23:00,48.80000,ug m-3,R
CT4,NO,21/03/2016 00:00,29.70000,ug m-3,R
CT4,NO,21/03/2016 01:00,14.90000,ug m-3,R
CT4,NO,21/03/2016 02:00,10.20000,ug m-3,R
CT4,NO,21/03/2016 03:00,4.60000,ug m-3,R
CT4,NO,21/03/2016 04:00,41.70000,ug m-3,R
CT4,NO,21/03/2016 05:00,65.70000,ug m-3,R
CT4,NO,21/03/2016 06:00,212.89999,ug m-3,R
CT4,NO,21/03/2016 07:00,656.29999,ug m-3,R
CT4,NO,21/03/2016 08:00,455.50000,ug m-3,R
CT4,NO,21/03/2016 09:00,510.50000,ug m-3,R
CT4,NO,21/03/2016 10:00,354.00000,ug m-3,R
CT4,NO,21/03/2016 11:00,363.39999,ug m-3,R
CT4,NO,21/03/2016 12:00,208.00000,ug m-3,R
CT4,NO,21/03/2016 13:00,191.80000,ug m-3,R
CT4,NO,21/03/2016 14:00,177.10001,ug m-3,R
CT4,NO,21/03/2016 15:00,75.90000,ug m-3,R
CT4,NO,21/03/2016 16:00,197.89999,ug m-3,R
CT4,NO,21/03/2016 17:00,54.30000,ug m-3,R
CT4,NO,21/03/2016 18:00,152.89999,ug m-3,R
CT4,NO,21/03/2016 19:00,96.60000,ug m-3,R
CT4,NO,21/03/2016 20:00,227.20000,ug m-3,R
CT4,NO,21/03/2016 21:00,156.10001,ug m-3,R
CT4,NO,21/03/2016 22:00,163.70000,ug m-3,R
CT4,NO,21/03/2016 23:00,109.40000,ug m-3,R
CT4,NO,22/03/2016 00:00,113.80000,ug m-3,R
CT4,NO,22/03/2016 01:00,45.20000,ug m-3,R
CT4,NO,22/03/2016 02:00,26.50000,ug m-3,R
CT4,NO,22/03/2016 03:00,50.30000,ug m-3,R
CT4,NO,22/03/2016 04:00,50.20000,ug m-3,R
CT4,NO,22/03/2016 05:00,90.70000,ug m-3,R
CT4,NO,22/03/2016 06:00,300.10001,ug m-3,R
CT4,NO,22/03/2016 07:00,530.09998,ug m-3,R
CT4,NO,22/03/2016 08:00,814.59998,ug m-3,R
CT4,NO,22/03/2016 09:00,918.50000,ug m-3,R
CT4,NO,22/03/2016 10:00,785.40002,ug m-3,R
CT4,NO,22/03/2016 11:00,872.59998,ug m-3,R
CT4,NO,22/03/2016 12:00,688.20001,ug m-3,R
CT4,NO,22/03/2016 13:00,472.10001,ug m-3,R
CT4,NO,22/03/2016 14:00,286.79999,ug m-3,R
CT4,NO,22/03/2016 15:00,289.50000,ug m-3,R
CT4,NO,22/03/2016 16:00,183.89999,ug m-3,R
CT4,NO,22/03/2016 17:00,217.50000,ug m-3,R
CT4,NO,22/03/2016 18:00,203.60001,ug m-3,R
CT4,NO,22/03/2016 19:00,372.39999,ug m-3,R
CT4,NO,22/03/2016 20:00,198.00000,ug m-3,R
CT4,NO,22/03/2016 21:00,182.89999,ug m-3,R
CT4,NO,22/03/2016 22:00,240.10001,ug m-3,R
CT4,NO,22/03/2016 23:00,166.10001,ug m-3,R
CT4,NO,23/03/2016 00:00,143.60001,ug m-3,R
CT4,NO,23/03/2016 01:00,59.80000,ug m-3,R
CT4,NO,23/03/2016 02:00,50.60000,ug m-3,R
CT4,NO,23/03/2016 03:00,43.80000,ug m-3,R
CT4,NO,23/03/2016 04:00,35.90000,ug m-3,R
CT4,NO,23/03/2016 05:00,70.70000,ug m-3,R
CT4,NO,23/03/2016 06:00,207.70000,ug m-3,R
CT4,NO,23/03/2016 07:00,500.39999,ug m-3,R
CT4,NO,23/03/2016 08:00,589.40002,ug m-3,R
CT4,NO,23/03/2016 09:00,902.59998,ug m-3,R
CT4,NO,23/03/2016 10:00,1193.80005,ug m-3,R
CT4,NO,23/03/2016 11:00,836.40002,ug m-3,R
CT4,NO,23/03/2016 12:00,382.29999,ug m-3,R
CT4,NO,23/03/2016 13:00,439.70001,ug m-3,R
CT4,NO,23/03/2016 14:00,792.00000,ug m-3,R
CT4,NO,23/03/2016 15:00,718.29999,ug m-3,R
CT4,NO,23/03/2016 16:00,533.20001,ug m-3,R
CT4,NO,23/03/2016 17:00,458.39999,ug m-3,R
CT4,NO,23/03/2016 18:00,384.20001,ug m-3,R
CT4,NO,23/03/2016 19:00,279.20001,ug m-3,R
CT4,NO,23/03/2016 20:00,407.79999,ug m-3,R
CT4,NO,23/03/2016 21:00,511.00000,ug m-3,R
CT4,NO,23/03/2016 22:00,422.20001,ug m-3,R
CT4,NO,23/03/2016 23:00,326.00000,ug m-3,R
CT4,NO,24/03/2016 00:00,188.80000,ug m-3,R
CT4,NO,24/03/2016 01:00,66.20000,ug m-3,R
CT4,NO,24/03/2016 02:00,39.50000,ug m-3,R
CT4,NO,24/03/2016 03:00,30.80000,ug m-3,R
CT4,NO,24/03/2016 04:00,25.50000,ug m-3,R
CT4,NO,24/03/2016 05:00,38.20000,ug m-3,R
CT4,NO,24/03/2016 06:00,236.10001,ug m-3,R
CT4,NO,24/03/2016 07:00,336.20001,ug m-3,R
CT4,NO,24/03/2016 08:00,292.89999,ug m-3,R
CT4,NO,24/03/2016 09:00,315.10001,ug m-3,R
CT4,NO,24/03/2016 10:00,260.79999,ug m-3,R
CT4,NO,24/03/2016 11:00,261.00000,ug m-3,R
CT4,NO,24/03/2016 12:00,155.30000,ug m-3,R
CT4,NO,24/03/2016 13:00,131.10001,ug m-3,R
CT4,NO,24/03/2016 14:00,223.20000,ug m-3,R
CT4,NO,24/03/2016 15:00,198.50000,ug m-3,R
CT4,NO,24/03/2016 16:00,121.30000,ug m-3,R
CT4,NO,24/03/2016 17:00,113.40000,ug m-3,R
CT4,NO,24/03/2016 18:00,85.30000,ug m-3,R
CT4,NO,24/03/2016 19:00,104.00000,ug m-3,R
CT4,NO,24/03/2016 20:00,122.00000,ug m-3,R
CT4,NO,24/03/2016 21:00,118.90000,ug m-3,R
CT4,NO,24/03/2016 22:00,102.30000,ug m-3,R
CT4,NO,24/03/2016 23:00,78.40000,ug m-3,R
CT4,NO,25/03/2016 00:00,91.70000,ug m-3,R
CT4,NO,25/03/2016 01:00,20.80000,ug m-3,R
CT4,NO,25/03/2016 02:00,12.80000,ug m-3,R
CT4,NO,25/03/2016 03:00,21.50000,ug m-3,R
CT4,NO,25/03/2016 04:00,15.50000,ug m-3,R
CT4,NO,25/03/2016 05:00,12.50000,ug m-3,R
CT4,NO,25/03/2016 06:00,10.40000,ug m-3,R
CT4,NO,25/03/2016 07:00,16.90000,ug m-3,R
CT4,NO,25/03/2016 08:00,15.20000,ug m-3,R
CT4,NO,25/03/2016 09:00,23.90000,ug m-3,R
CT4,NO,25/03/2016 10:00,21.40000,ug m-3,R
CT4,NO,25/03/2016 11:00,46.60000,ug m-3,R
CT4,NO,25/03/2016 12:00,46.90000,ug m-3,R
CT4,NO,25/03/2016 13:00,77.40000,ug m-3,R
CT4,NO,25/03/2016 14:00,39.30000,ug m-3,R
CT4,NO,25/03/2016 15:00,58.90000,ug m-3,R
CT4,NO,25/03/2016 16:00,48.90000,ug m-3,R
CT4,NO,25/03/2016 17:00,47.90000,ug m-3,R
CT4,NO,25/03/2016 18:00,31.20000,ug m-3,R
CT4,NO,25/03/2016 19:00,11.30000,ug m-3,R
CT4,NO,25/03/2016 20:00,44.30000,ug m-3,R
CT4,NO,25/03/2016 21:00,14.20000,ug m-3,R
CT4,NO,25/03/2016 22:00,13.30000,ug m-3,R
CT4,NO,25/03/2016 23:00,19.80000,ug m-3,R
CT4,NO,26/03/2016 00:00,32.10000,ug m-3,R
CT4,NO,26/03/2016 01:00,4.00000,ug m-3,R
CT4,NO,26/03/2016 02:00,2.60000,ug m-3,R
CT4,NO,26/03/2016 03:00,2.40000,ug m-3,R
CT4,NO,26/03/2016 04:00,1.70000,ug m-3,R
CT4,NO,26/03/2016 05:00,2.70000,ug m-3,R
CT4,NO,26/03/2016 06:00,4.70000,ug m-3,R
CT4,NO,26/03/2016 07:00,4.70000,ug m-3,R
CT4,NO,26/03/2016 08:00,7.90000,ug m-3,R
CT4,NO,26/03/2016 09:00,10.00000,ug m-3,R
CT4,NO,26/03/2016 10:00,7.60000,ug m-3,R
CT4,NO,26/03/2016 11:00,7.20000,ug m-3,R
CT4,NO,26/03/2016 12:00,8.00000,ug m-3,R
CT4,NO,26/03/2016 13:00,6.90000,ug m-3,R
CT4,NO,26/03/2016 14:00,9.00000,ug m-3,R
CT4,NO,26/03/2016 15:00,5.60000,ug m-3,R
CT4,NO,26/03/2016 16:00,4.90000,ug m-3,R
CT4,NO,26/03/2016 17:00,7.70000,ug m-3,R
CT4,NO,26/03/2016 18:00,8.50000,ug m-3,R
CT4,NO,26/03/2016 19:00,17.50000,ug m-3,R
CT4,NO,26/03/2016 20:00,18.20000,ug m-3,R
CT4,NO,26/03/2016 21:00,6.70000,ug m-3,R
CT4,NO,26/03/2016 22:00,36.50000,ug m-3,R
CT4,NO,26/03/2016 23:00,26.10000,ug m-3,R
CT4,NO,27/03/2016 00:00,17.50000,ug m-3,R
CT4,NO,27/03/2016 01:00,13.30000,ug m-3,R
CT4,NO,27/03/2016 02:00,10.50000,ug m-3,R
CT4,NO,27/03/2016 03:00,7.20000,ug m-3,R
CT4,NO,27/03/2016 04:00,3.40000,ug m-3,R
CT4,NO,27/03/2016 05:00,2.50000,ug m-3,R
CT4,NO,27/03/2016 06:00,4.50000,ug m-3,R
CT4,NO,27/03/2016 07:00,5.70000,ug m-3,R
CT4,NO,27/03/2016 08:00,13.10000,ug m-3,R
CT4,NO,27/03/2016 09:00,8.90000,ug m-3,R
CT4,NO,27/03/2016 10:00,10.30000,ug m-3,R
CT4,NO,27/03/2016 11:00,12.10000,ug m-3,R
CT4,NO,27/03/2016 12:00,10.50000,ug m-3,R
CT4,NO,27/03/2016 13:00,15.80000,ug m-3,R
CT4,NO,27/03/2016 14:00,12.40000,ug m-3,R
CT4,NO,27/03/2016 15:00,8.40000,ug m-3,R
CT4,NO,27/03/2016 16:00,8.70000,ug m-3,R
CT4,NO,27/03/2016 17:00,10.40000,ug m-3,R
CT4,NO,27/03/2016 18:00,12.80000,ug m-3,R
CT4,NO,27/03/2016 19:00,18.50000,ug m-3,R
CT4,NO,27/03/2016 20:00,9.40000,ug m-3,R
CT4,NO,27/03/2016 21:00,4.10000,ug m-3,R
CT4,NO,27/03/2016 22:00,3.20000,ug m-3,R
CT4,NO,27/03/2016 23:00,2.30000,ug m-3,R
CT4,NO,28/03/2016 00:00,3.00000,ug m-3,R
CT4,NO,28/03/2016 01:00,1.30000,ug m-3,R
CT4,NO,28/03/2016 02:00,1.20000,ug m-3,R
CT4,NO,28/03/2016 03:00,1.00000,ug m-3,R
CT4,NO,28/03/2016 04:00,1.00000,ug m-3,R
CT4,NO,28/03/2016 05:00,3.00000,ug m-3,R
CT4,NO,28/03/2016 06:00,5.00000,ug m-3,R
CT4,NO,28/03/2016 07:00,11.40000,ug m-3,R
CT4,NO,28/03/2016 08:00,18.40000,ug m-3,R
CT4,NO,28/03/2016 09:00,18.60000,ug m-3,R
CT4,NO,28/03/2016 10:00,20.40000,ug m-3,R
CT4,NO,28/03/2016 11:00,17.40000,ug m-3,R
CT4,NO,28/03/2016 12:00,13.20000,ug m-3,R
CT4,NO,28/03/2016 13:00,20.70000,ug m-3,R
CT4,NO,28/03/2016 14:00,21.90000,ug m-3,R
CT4,NO,28/03/2016 15:00,16.30000,ug m-3,R
CT4,NO,28/03/2016 16:00,32.50000,ug m-3,R
CT4,NO,28/03/2016 17:00,25.70000,ug m-3,R
CT4,NO,28/03/2016 18:00,22.20000,ug m-3,R
CT4,NO,28/03/2016 19:00,19.60000,ug m-3,R
CT4,NO,28/03/2016 20:00,19.80000,ug m-3,R
CT4,NO,28/03/2016 21:00,15.40000,ug m-3,R
CT4,NO,28/03/2016 22:00,19.20000,ug m-3,R
CT4,NO,28/03/2016 23:00,7.90000,ug m-3,R
CT4,NO,29/03/2016 00:00,11.20000,ug m-3,R
CT4,NO,29/03/2016 01:00,7.20000,ug m-3,R
CT4,NO,29/03/2016 02:00,6.20000,ug m-3,R
CT4,NO,29/03/2016 03:00,8.50000,ug m-3,R
CT4,NO,29/03/2016 04:00,19.00000,ug m-3,R
CT4,NO,29/03/2016 05:00,90.50000,ug m-3,R
CT4,NO,29/03/2016 06:00,155.80000,ug m-3,R
CT4,NO,29/03/2016 07:00,130.89999,ug m-3,R
CT4,NO,29/03/2016 08:00,124.60000,ug m-3,R
CT4,NO,29/03/2016 09:00,180.10001,ug m-3,R
CT4,NO,29/03/2016 10:00,147.39999,ug m-3,R
CT4,NO,29/03/2016 11:00,362.10001,ug m-3,R
CT4,NO,29/03/2016 12:00,254.00000,ug m-3,R
CT4,NO,29/03/2016 13:00,228.89999,ug m-3,R
CT4,NO,29/03/2016 14:00,143.00000,ug m-3,R
CT4,NO,29/03/2016 15:00,77.90000,ug m-3,R
CT4,NO,29/03/2016 16:00,64.20000,ug m-3,R
CT4,NO,29/03/2016 17:00,61.00000,ug m-3,R
CT4,NO,29/03/2016 18:00,58.40000,ug m-3,R
CT4,NO,29/03/2016 19:00,83.30000,ug m-3,R
CT4,NO,29/03/2016 20:00,89.60000,ug m-3,R
CT4,NO,29/03/2016 21:00,84.50000,ug m-3,R
CT4,NO,29/03/2016 22:00,58.60000,ug m-3,R
CT4,NO,29/03/2016 23:00,25.10000,ug m-3,R
CT4,NO,30/03/2016 00:00,8.00000,ug m-3,R
CT4,NO,30/03/2016 01:00,5.60000,ug m-3,R
CT4,NO,30/03/2016 02:00,8.20000,ug m-3,R
CT4,NO,30/03/2016 03:00,7.80000,ug m-3,R
CT4,NO,30/03/2016 04:00,16.60000,ug m-3,R
CT4,NO,30/03/2016 05:00,78.40000,ug m-3,R
CT4,NO,30/03/2016 06:00,148.60001,ug m-3,R
CT4,NO,30/03/2016 07:00,320.60001,ug m-3,R
CT4,NO,30/03/2016 08:00,221.10001,ug m-3,R
CT4,NO,30/03/2016 09:00,313.50000,ug m-3,R
CT4,NO,30/03/2016 10:00,230.89999,ug m-3,R
CT4,NO,30/03/2016 11:00,176.60001,ug m-3,R
CT4,NO,30/03/2016 12:00,131.10001,ug m-3,R
CT4,NO,30/03/2016 13:00,229.89999,ug m-3,R
CT4,NO,30/03/2016 14:00,201.20000,ug m-3,R
CT4,NO,30/03/2016 15:00,133.80000,ug m-3,R
CT4,NO,30/03/2016 16:00,255.10001,ug m-3,R
CT4,NO,30/03/2016 17:00,313.79999,ug m-3,R
CT4,NO,30/03/2016 18:00,381.79999,ug m-3,R
CT4,NO,30/03/2016 19:00,212.50000,ug m-3,R
CT4,NO,30/03/2016 20:00,196.50000,ug m-3,R
CT4,NO,30/03/2016 21:00,262.70001,ug m-3,R
CT4,NO,30/03/2016 22:00,373.10001,ug m-3,R
CT4,NO,30/03/2016 23:00,221.20000,ug m-3,R
CT4,NO,31/03/2016 00:00,80.10000,ug m-3,R
CT4,NO,31/03/2016 01:00,15.90000,ug m-3,R
CT4,NO,31/03/2016 02:00,30.70000,ug m-3,R
CT4,NO,31/03/2016 03:00,14.60000,ug m-3,R
CT4,NO,31/03/2016 04:00,40.80000,ug m-3,R
CT4,NO,31/03/2016 05:00,102.10000,ug m-3,R
CT4,NO,31/03/2016 06:00,217.39999,ug m-3,R
CT4,NO,31/03/2016 07:00,178.10001,ug m-3,R
CT4,NO,31/03/2016 08:00,233.00000,ug m-3,R
CT4,NO,31/03/2016 09:00,280.50000,ug m-3,R
CT4,NO,31/03/2016 10:00,395.79999,ug m-3,R
CT4,NO,31/03/2016 11:00,154.60001,ug m-3,R
CT4,NO,31/03/2016 12:00,147.39999,ug m-3,R
CT4,NO,31/03/2016 13:00,141.70000,ug m-3,R
CT4,NO,31/03/2016 14:00,156.39999,ug m-3,R
CT4,NO,31/03/2016 15:00,263.39999,ug m-3,R
CT4,NO,31/03/2016 16:00,129.89999,ug m-3,R
CT4,NO,31/03/2016 17:00,134.80000,ug m-3,R
CT4,NO,31/03/2016 18:00,136.50000,ug m-3,R
CT4,NO,31/03/2016 19:00,188.00000,ug m-3,R
CT4,NO,31/03/2016 20:00,206.39999,ug m-3,R
CT4,NO,31/03/2016 21:00,239.60001,ug m-3,R
CT4,NO,31/03/2016 22:00,175.60001,ug m-3,R
CT4,NO,31/03/2016 23:00,171.89999,ug m-3,R
CT4,NO,01/04/2016 00:00,130.39999,ug m-3,R
CT4,NO,01/04/2016 01:00,30.30000,ug m-3,R
CT4,NO,01/04/2016 02:00,19.10000,ug m-3,R
CT4,NO,01/04/2016 03:00,27.50000,ug m-3,R
CT4,NO,01/04/2016 04:00,41.20000,ug m-3,R
CT4,NO,01/04/2016 05:00,206.50000,ug m-3,R
CT4,NO,01/04/2016 06:00,366.39999,ug m-3,R
CT4,NO,01/04/2016 07:00,355.29999,ug m-3,R
CT4,NO,01/04/2016 08:00,228.80000,ug m-3,R
CT4,NO,01/04/2016 09:00,172.39999,ug m-3,R
CT4,NO,01/04/2016 10:00,230.50000,ug m-3,R
CT4,NO,01/04/2016 11:00,81.20000,ug m-3,R
CT4,NO,01/04/2016 12:00,50.10000,ug m-3,R
CT4,NO,01/04/2016 13:00,67.50000,ug m-3,R
CT4,NO,01/04/2016 14:00,50.00000,ug m-3,R
CT4,NO,01/04/2016 15:00,82.10000,ug m-3,R
CT4,NO,01/04/2016 16:00,82.50000,ug m-3,R
CT4,NO,01/04/2016 17:00,95.40000,ug m-3,R
CT4,NO,01/04/2016 18:00,59.60000,ug m-3,R
CT4,NO,01/04/2016 19:00,68.00000,ug m-3,R
CT4,NO,01/04/2016 20:00,104.80000,ug m-3,R
CT4,NO,01/04/2016 21:00,97.40000,ug m-3,R
CT4,NO,01/04/2016 22:00,82.80000,ug m-3,R
CT4,NO,01/04/2016 23:00,96.60000,ug m-3,R
CT4,NO,02/04/2016 00:00,45.30000,ug m-3,R
CT4,NO,02/04/2016 01:00,3.70000,ug m-3,R
CT4,NO,02/04/2016 02:00,5.40000,ug m-3,R
CT4,NO,02/04/2016 03:00,7.20000,ug m-3,R
CT4,NO,02/04/2016 04:00,4.00000,ug m-3,R
CT4,NO,02/04/2016 05:00,6.90000,ug m-3,R
CT4,NO,02/04/2016 06:00,27.30000,ug m-3,R
CT4,NO,02/04/2016 07:00,16.30000,ug m-3,R
CT4,NO,02/04/2016 08:00,35.00000,ug m-3,R
CT4,NO,02/04/2016 09:00,28.50000,ug m-3,R
CT4,NO,02/04/2016 10:00,21.10000,ug m-3,R
CT4,NO,02/04/2016 11:00,31.60000,ug m-3,R
CT4,NO,02/04/2016 12:00,27.60000,ug m-3,R
CT4,NO,02/04/2016 13:00,16.00000,ug m-3,R
CT4,NO,02/04/2016 14:00,12.40000,ug m-3,R
CT4,NO,02/04/2016 15:00,26.90000,ug m-3,R
CT4,NO,02/04/2016 16:00,24.90000,ug m-3,R
CT4,NO,02/04/2016 17:00,67.80000,ug m-3,R
CT4,NO,02/04/2016 18:00,170.80000,ug m-3,R
CT4,NO,02/04/2016 19:00,172.70000,ug m-3,R
CT4,NO,02/04/2016 20:00,140.80000,ug m-3,R
CT4,NO,02/04/2016 21:00,367.29999,ug m-3,R
CT4,NO,02/04/2016 22:00,144.39999,ug m-3,R
CT4,NO,02/04/2016 23:00,279.29999,ug m-3,R
CT4,NO,03/04/2016 00:00,36.20000,ug m-3,R
CT4,NO,03/04/2016 01:00,15.20000,ug m-3,R
CT4,NO,03/04/2016 02:00,18.70000,ug m-3,R
CT4,NO,03/04/2016 03:00,13.30000,ug m-3,R
CT4,NO,03/04/2016 04:00,6.60000,ug m-3,R
CT4,NO,03/04/2016 05:00,3.30000,ug m-3,R
CT4,NO,03/04/2016 06:00,8.10000,ug m-3,R
CT4,NO,03/04/2016 07:00,24.90000,ug m-3,R
CT4,NO,03/04/2016 08:00,18.30000,ug m-3,R
CT4,NO,03/04/2016 09:00,32.60000,ug m-3,R
CT4,NO,03/04/2016 10:00,18.10000,ug m-3,R
CT4,NO,03/04/2016 11:00,16.90000,ug m-3,R
CT4,NO,03/04/2016 12:00,23.10000,ug m-3,R
CT4,NO,03/04/2016 13:00,17.30000,ug m-3,R
CT4,NO,03/04/2016 14:00,35.10000,ug m-3,R
CT4,NO,03/04/2016 15:00,61.40000,ug m-3,R
CT4,NO,03/04/2016 16:00,23.30000,ug m-3,R
CT4,NO,03/04/2016 17:00,63.20000,ug m-3,R
CT4,NO,03/04/2016 18:00,27.90000,ug m-3,R
CT4,NO,03/04/2016 19:00,51.80000,ug m-3,R
CT4,NO,03/04/2016 20:00,288.20001,ug m-3,R
CT4,NO,03/04/2016 21:00,69.50000,ug m-3,R
CT4,NO,03/04/2016 22:00,18.30000,ug m-3,R
CT4,NO,03/04/2016 23:00,25.20000,ug m-3,R
CT4,NO,04/04/2016 00:00,3.60000,ug m-3,R
CT4,NO,04/04/2016 01:00,4.10000,ug m-3,R
CT4,NO,04/04/2016 02:00,4.10000,ug m-3,R
CT4,NO,04/04/2016 03:00,2.00000,ug m-3,R
CT4,NO,04/04/2016 04:00,13.60000,ug m-3,R
CT4,NO,04/04/2016 05:00,62.50000,ug m-3,R
CT4,NO,04/04/2016 06:00,168.39999,ug m-3,R
CT4,NO,04/04/2016 07:00,210.50000,ug m-3,R
CT4,NO,04/04/2016 08:00,141.60001,ug m-3,R
CT4,NO,04/04/2016 09:00,133.60001,ug m-3,R
CT4,NO,04/04/2016 10:00,64.20000,ug m-3,R
CT4,NO,04/04/2016 11:00,29.20000,ug m-3,R
CT4,NO,04/04/2016 12:00,32.80000,ug m-3,R
CT4,NO,04/04/2016 13:00,47.10000,ug m-3,R
CT4,NO,04/04/2016 14:00,32.00000,ug m-3,R
CT4,NO,04/04/2016 15:00,43.70000,ug m-3,R
CT4,NO,04/04/2016 16:00,37.00000,ug m-3,R
CT4,NO,04/04/2016 17:00,40.60000,ug m-3,R
CT4,NO,04/04/2016 18:00,30.60000,ug m-3,R
CT4,NO,04/04/2016 19:00,34.80000,ug m-3,R
CT4,NO,04/04/2016 20:00,41.40000,ug m-3,R
CT4,NO,04/04/2016 21:00,84.20000,ug m-3,R
CT4,NO,04/04/2016 22:00,35.90000,ug m-3,R
CT4,NO,04/04/2016 23:00,29.10000,ug m-3,R
CT4,NO,05/04/2016 00:00,16.30000,ug m-3,R
CT4,NO,05/04/2016 01:00,4.40000,ug m-3,R
CT4,NO,05/04/2016 02:00,5.90000,ug m-3,R
CT4,NO,05/04/2016 03:00,7.20000,ug m-3,R
CT4,NO,05/04/2016 04:00,29.40000,ug m-3,R
CT4,NO,05/04/2016 05:00,170.89999,ug m-3,R
CT4,NO,05/04/2016 06:00,315.50000,ug m-3,R
CT4,NO,05/04/2016 07:00,348.89999,ug m-3,R
CT4,NO,05/04/2016 08:00,856.59998,ug m-3,R
CT4,NO,05/04/2016 09:00,512.70001,ug m-3,R
CT4,NO,05/04/2016 10:00,440.50000,ug m-3,R
CT4,NO,05/04/2016 11:00,346.00000,ug m-3,R
CT4,NO,05/04/2016 12:00,306.70001,ug m-3,R
CT4,NO,05/04/2016 13:00,96.40000,ug m-3,R
CT4,NO,05/04/2016 14:00,127.00000,ug m-3,R
CT4,NO,05/04/2016 15:00,213.39999,ug m-3,R
CT4,NO,05/04/2016 16:00,154.39999,ug m-3,R
CT4,NO,05/04/2016 17:00,112.60000,ug m-3,R
CT4,NO,05/04/2016 18:00,220.50000,ug m-3,R
CT4,NO,05/04/2016 19:00,152.10001,ug m-3,R
CT4,NO,05/04/2016 20:00,182.50000,ug m-3,R
CT4,NO,05/04/2016 21:00,254.39999,ug m-3,R
CT4,NO,05/04/2016 22:00,174.39999,ug m-3,R
CT4,NO,05/04/2016 23:00,56.60000,ug m-3,R
CT4,NO,06/04/2016 00:00,19.10000,ug m-3,R
CT4,NO,06/04/2016 01:00,7.90000,ug m-3,R
CT4,NO,06/04/2016 02:00,6.20000,ug m-3,R
CT4,NO,06/04/2016 03:00,6.40000,ug m-3,R
CT4,NO,06/04/2016 04:00,9.70000,ug m-3,R
CT4,NO,06/04/2016 05:00,59.30000,ug m-3,R
CT4,NO,06/04/2016 06:00,114.50000,ug m-3,R
CT4,NO,06/04/2016 07:00,194.30000,ug m-3,R
CT4,NO,06/04/2016 08:00,143.70000,ug m-3,R
CT4,NO,06/04/2016 09:00,226.70000,ug m-3,R
CT4,NO,06/04/2016 10:00,163.50000,ug m-3,R
CT4,NO,06/04/2016 11:00,145.20000,ug m-3,R
CT4,NO,06/04/2016 12:00,124.00000,ug m-3,R
CT4,NO,06/04/2016 13:00,140.30000,ug m-3,R
CT4,NO,06/04/2016 14:00,150.80000,ug m-3,R
CT4,NO,06/04/2016 15:00,59.30000,ug m-3,R
CT4,NO,06/04/2016 16:00,61.90000,ug m-3,R
CT4,NO,06/04/2016 17:00,161.10001,ug m-3,R
CT4,NO,06/04/2016 18:00,72.70000,ug m-3,R
CT4,NO,06/04/2016 19:00,62.80000,ug m-3,R
CT4,NO,06/04/2016 20:00,87.10000,ug m-3,R
CT4,NO,06/04/2016 21:00,79.20000,ug m-3,R
CT4,NO,06/04/2016 22:00,81.90000,ug m-3,R
CT4,NO,06/04/2016 23:00,44.60000,ug m-3,R
CT4,NO,07/04/2016 00:00,18.40000,ug m-3,R
CT4,NO,07/04/2016 01:00,12.60000,ug m-3,R
CT4,NO,07/04/2016 02:00,9.80000,ug m-3,R
CT4,NO,07/04/2016 03:00,8.40000,ug m-3,R
CT4,NO,07/04/2016 04:00,15.90000,ug m-3,R
